Point583	0.9330	0.5049	0.0310	0.8878
Point584	0.7923	0.9645	0.9471	0.2742
Point585	0.0786	0.9508	0.7223	0.7304
Point586	0.5522	0.2485	0.0379	0.7761
Point587	0.3528	0.6444	0.8523	0.2757
Point588	0.1844	0.1654	0.9599	0.2221
Point589	0.8119	0.6925	0.1149	0.7618
Point590	0.7904	0.6702	0.0508	0.0628
Point591	0.9439	0.8683	0.5112	0.3789
Point592	0.8974	0.5014	0.3339	0.6699
Point593	0.8103	0.4704	0.2821	0.9869
Point594	0.5156	0.8268	0.7706	0.5331
Point595	0.3159	0.5600	0.6398	0.4909
Point596	0.2858	0.5103	0.4143	0.8843
Point597	0.7607	0.1904	0.9551	0.6002
Point598	0.7265	0.8749	0.4519	0.2619
Point599	0.6448	0.8375	0.3807	0.6499
Point600	0.2406	0.7010	0.3966	0.3605
Point601	0.4213	0.6174	0.3732	0.1355
Point602	0.5877	0.3370	0.6339	0.8843
Point603	0.5212	0.0336	0.2141	0.6228
Point604	0.9909	0.2246	0.1083	0.0171
Point605	0.5120	0.9332	0.4249	0.7350
Point606	0.9086	0.8438	0.1899	0.5563
Point607	0.6922	0.0756	0.9193	0.9902
Point608	0.7725	0.0700	0.6600	0.7190
Point609	0.7743	0.2121	0.8435	0.3640
Point610	0.6713	0.1990	0.3173	0.1197
Point611	0.5615	0.8627	0.3196	0.5871
Point612	0.0404	0.4461	0.9198	0.4463
Point613	0.6885	0.0363	0.7228	0.3523
Point614	0.9088	0.5549	0.0501	0.9154
Point615	0.5583	0.9870	0.7009	0.8015
Point616	0.1498	0.2587	0.0216	0.6737
Point617	0.5867	0.7234	0.8758	0.8902
Point618	0.4828	0.7323	0.1254	0.9340
Point619	0.7412	0.3981	0.0519	0.4874
Point620	0.6822	0.8441	0.3607	0.7783
Point621	0.1501	0.8890	0.8044	0.3577
Point622	0.5645	0.9697	0.2865	0.2472
Point623	0.2488	0.8573	0.5175	0.4929
Point624	0.8425	0.3687	0.7871	0.5416
Point625	0.5287	0.3167	0.2989	0.6161
Point626	0.8666	0.6378	0.3540	0.9094
Point627	0.4601	0.2793	0.7129	0.0601
Point628	0.6014	0.5546	0.9503	0.0622
Point629	0.5708	0.3593	0.9387	0.6419
Point630	0.9286	0.7041	0.6480	0.7733
Point631	0.9789	0.3098	0.7903	0.5988
Point632	0.5112	0.6412	0.0061	0.6459
Point633	0.9032	0.3419	0.0121	0.1292
Point634	0.0059	0.9823	0.5919	0.9080
Point635	0.8048	0.7360	0.4043	0.5899
Point636	0.3689	0.7445	0.1389	0.4887
Point637	0.8467	0.6912	0.6257	0.9435
Point638	0.3639	0.4527	0.5813	0.5642
Point639	0.3047	0.5779	0.9702	0.6192
Point640	0.1530	0.0220	0.6095	0.2203
Point641	0.4084	0.7634	0.0227	0.5516
Point642	0.0265	0.1877	0.4490	0.8747
Point643	0.8471	0.9575	0.8593	0.7997
Point644	0.9105	0.3050	0.2831	0.6234
Point645	0.8371	0.5924	0.3790	0.8096
Point646	0.2823	0.6679	0.1087	0.7345
Point647	0.2132	0.0947	0.4261	0.0825
Point648	0.5179	0.1077	0.8466	0.0966
Point649	0.4812	0.0320	0.5976	0.7368
Point650	0.4960	0.5243	0.2092	0.5499
Point651	0.1488	0.0266	0.0124	0.2123
Point652	0.4949	0.1736	0.1706	0.6752
Point653	0.9369	0.0143	0.8705	0.1536
Point654	0.0288	0.9916	0.8816	0.7985
Point655	0.6680	0.8981	0.3214	0.3315
Point656	0.2937	0.9691	0.5240	0.6789
Point657	0.7242	0.8970	0.0270	0.3143
Point658	0.3170	0.6073	0.9102	0.5928
Point659	0.9746	0.9215	0.8080	0.4848
Point660	0.7415	0.7847	0.5975	0.3003
Point661	0.9815	0.1224	0.9392	0.9113
Point662	0.4094	0.9421	0.9109	0.6859
Point663	0.1129	0.3530	0.9789	0.5314
Point664	0.5614	0.3540	0.5445	0.7024
Point665	0.9133	0.6607	0.5025	0.0817
Point666	0.5154	0.3975	0.3480	0.6146
Point667	0.7112	0.0831	0.7466	0.2156
Point668	0.1476	0.1500	0.4944	0.4408
Point669	0.9834	0.9595	0.9628	0.2941
Point670	0.3639	0.3539	0.4717	0.9173
Point671	0.4324	0.6896	0.2339	0.4014
Point672	0.0199	0.7696	0.2471	0.2769
Point673	0.0881	0.3740	0.6077	0.2443
Point674	0.4230	0.2063	0.5083	0.6218
Point675	0.9935	0.0494	0.6698	0.7247
Point676	0.6352	0.0667	0.1049	0.6990
Point677	0.2009	0.2986	0.0928	0.1403
Point678	0.2833	0.0719	0.6851	0.4407
Point679	0.8687	0.8583	0.2759	0.1673
Point680	0.4793	0.9427	0.0483	0.7168
Point681	0.2243	0.4735	0.9222	0.0028
Point682	0.7539	0.2042	0.9225	0.3698
Point683	0.0381	0.6555	0.2834	0.3056
Point684	0.6172	0.9558	0.7142	0.7467
Point685	0.0391	0.1888	0.8524	0.8638
Point686	0.4718	0.3998	0.2747	0.6270
Point687	0.3964	0.2006	0.4784	0.2389
Point688	0.1253	0.1594	0.8827	0.6544
Point689	0.9880	0.3594	0.2395	0.9881
Point690	0.0770	0.9329	0.4507	0.1265
Point691	0.6840	0.3009	0.9187	0.4509
Point692	0.0836	0.8282	0.4285	0.2692
Point693	0.2826	0.6916	0.5988	0.5005
Point694	0.2525	0.8015	0.9997	0.9269
Point695	0.0541	0.4369	0.7164	0.1083
Point696	0.0518	0.9840	0.9463	0.9400
Point697	0.0719	0.4160	0.8973	0.0444
Point698	0.1813	0.3221	0.9894	0.3465
Point699	0.6397	0.7826	0.0321	0.5499
Point700	0.2064	0.8802	0.5050	0.9451
Point701	0.1602	0.3087	0.3473	0.3525
Point702	0.2192	0.3572	0.2632	0.6868
Point703	0.7324	0.4703	0.6732	0.9715
Point704	0.5637	0.8559	0.2390	0.8264
Point705	0.6135	0.9725	0.7217	0.8590
Point706	0.8372	0.7099	0.6053	0.7547
Point707	0.4378	0.1948	0.9434	0.5589
Point708	0.9648	0.2184	0.7332	0.9609
Point709	0.7419	0.6020	0.4599	0.7296
Point710	0.1310	0.4732	0.3969	0.6259
Point711	0.9197	0.5074	0.6350	0.5733
Point712	0.7490	0.0665	0.4088	0.9384
Point713	0.1962	0.7054	0.0844	0.9412
Point714	0.4512	0.3663	0.5957	0.3406
Point715	0.5967	0.3950	0.3116	0.1444
Point716	0.2897	0.2124	0.3667	0.5607
Point717	0.1681	0.5039	0.6968	0.2887
Point718	0.9527	0.3455	0.1208	0.4724
Point719	0.9049	0.9944	0.2732	0.7732
Point720	0.8208	0.6141	0.3963	0.5282
Point721	0.9308	0.9832	0.5735	0.4473
Point722	0.1159	0.0223	0.9735	0.7626
Point723	0.4891	0.5366	0.8496	0.7992
Point724	0.2274	0.9773	0.1056	0.1316
Point725	0.2099	0.8196	0.1307	0.4711
Point726	0.5391	0.6772	0.6792	0.2608
Point727	0.9368	0.8711	0.9163	0.3361
Point728	0.7280	0.4380	0.3805	0.5147
Point729	0.1207	0.6513	0.7770	0.3543
Point730	0.5541	0.9010	0.8785	0.6629
Point731	0.4174	0.1674	0.7771	0.4301
Point732	0.6233	0.4848	0.6299	0.3234
Point733	0.6627	0.4210	0.4250	0.5369
Point734	0.4643	0.1504	0.1528	0.7890
Point735	0.8405	0.6399	0.8088	0.4436
Point736	0.5367	0.5320	0.5244	0.8095
Point737	0.0078	0.7589	0.6799	0.4809
Point738	0.4578	0.7540	0.4146	0.3914
Point739	0.3964	0.3956	0.5114	0.9196
Point740	0.8249	0.8032	0.1837	0.7040
Point741	0.0710	0.6315	0.9753	0.6978
Point742	0.4948	0.1510	0.4454	0.7351
Point743	0.5916	0.7520	0.8593	0.4295
Point744	0.0801	0.4358	0.0227	0.4270
Point745	0.1017	0.7273	0.1752	0.8561
Point746	0.7211	0.4012	0.4125	0.6411
Point747	0.1433	0.6211	0.0971	0.1593
Point748	0.9043	0.9662	0.7102	0.4502
Point749	0.2851	0.3026	0.4133	0.8465
Point750	0.2078	0.2484	0.4478	0.9353
Point751	0.3461	0.8100	0.3759	0.2371
Point752	0.3781	0.6063	0.9495	0.8796
Point753	0.5896	0.4598	0.1868	0.9355
Point754	0.0684	0.2745	0.6187	0.4928
Point755	0.7737	0.3334	0.8732	0.0564
Point756	0.9006	0.9710	0.0370	0.5728
Point757	0.3508	0.0816	0.9755	0.3848
Point758	0.2539	0.9285	0.8764	0.3209
Point759	0.4289	0.0865	0.2914	0.0993
Point760	0.3274	0.1673	0.4063	0.3591
Point761	0.3292	0.8923	0.9069	0.1656
Point762	0.5766	0.4654	0.8095	0.3702
Point763	0.7060	0.4766	0.8798	0.0127
Point764	0.5809	0.4049	0.6133	0.1779
Point765	0.2299	0.3709	0.2336	0.6486
Point766	0.7640	0.0808	0.2884	0.0166
Point767	0.7780	0.8595	0.3747	0.9419
Point768	0.1597	0.5382	0.4721	0.2019
Point769	0.9233	0.4862	0.6464	0.3951
Point770	0.5921	0.7763	0.3311	0.4053
Point771	0.2719	0.8802	0.5013	0.3761
Point772	0.2221	0.2008	0.2962	0.2622
Point773	0.8538	0.4788	0.6892	0.4315
Point774	0.4012	0.7395	0.7719	0.0977
Point775	0.3463	0.0640	0.9327	0.0084
Point776	0.1704	0.4414	0.4532	0.1402
Point777	0.3765	0.1617	0.7980	0.6342
Point778	0.5421	0.2765	0.5662	0.7135
Point779	0.5338	0.2564	0.8500	0.3653
Point780	0.9111	0.0221	0.6898	0.5447
Point781	0.0083	0.4615	0.7313	0.1046
Point782	0.5568	0.5784	0.8127	0.5085
Point783	0.9609	0.7598	0.4988	0.2091
Point784	0.2168	0.7890	0.9342	0.8385
Point785	0.8336	0.1739	0.4133	0.6620
Point786	0.1408	0.8611	0.8252	0.0798
Point787	0.8104	0.2636	0.3859	0.9668
Point788	0.8656	0.7757	0.5331	0.8327
Point789	0.5510	0.1563	0.4576	0.8354
Point790	0.1913	0.6595	0.8362	0.6405
Point791	0.1381	0.9163	0.0105	0.6910
Point792	0.4849	0.9483	0.1297	0.2143
Point793	0.9007	0.4287	0.8928	0.9806
Point794	0.4895	0.3145	0.1638	0.5539
Point795	0.4077	0.1370	0.2761	0.3040
Point796	0.2731	0.7547	0.6403	0.4231
Point797	0.4604	0.9071	0.8582	0.4036
Point798	0.8192	0.9359	0.9252	0.0703
Point799	0.3569	0.0134	0.9750	0.1319
Point800	0.0272	0.8857	0.0367	0.0452
Point801	0.0477	0.7413	0.2895	0.6177
Point802	0.5720	0.3774	0.6266	0.4563
Point803	0.0585	0.3850	0.9924	0.9803
Point804	0.1509	0.9097	0.8907	0.0390
Point805	0.2175	0.4800	0.8638	0.1144
Point806	0.1394	0.0085	0.2142	0.9586
Point807	0.2889	0.9583	0.1232	0.2565
Point808	0.5688	0.6905	0.8881	0.3600
Point809	0.5930	0.5356	0.7250	0.2763
Point810	0.6439	0.3181	0.4159	0.2944
Point811	0.5681	0.0520	0.6464	0.8933
Point812	0.7243	0.7487	0.7700	0.8015
Point813	0.0184	0.6715	0.7558	0.3104
Point814	0.8088	0.6362	0.4580	0.6084
Point815	0.4846	0.8196	0.0519	0.0749
Point816	0.0835	0.9766	0.4067	0.1160
Point817	0.7706	0.4850	0.4200	0.3326
Point818	0.0171	0.5072	0.4867	0.0888
Point819	0.1670	0.0479	0.5638	0.0231
Point820	0.8254	0.3665	0.9626	0.7365
Point821	0.3204	0.1074	0.4408	0.9798
Point822	0.8620	0.5008	0.2779	0.6839
Point823	0.0180	0.8774	0.3547	0.3441
Point824	0.6396	0.6637	0.3597	0.6605
Point825	0.3787	0.5950	0.8375	0.1809
Point826	0.7379	0.4966	0.0673	0.6095
Point827	0.0713	0.0441	0.5962	0.6922
Point828	0.8110	0.1024	0.4938	0.3168
Point829	0.2188	0.7333	0.0879	0.9635
Point830	0.2739	0.7250	0.5819	0.5897
Point831	0.5874	0.4894	0.7399	0.7525
Point832	0.0148	0.6372	0.9148	0.4781
Point833	0.5105	0.2266	0.4387	0.4269
Point834	0.6602	0.1025	0.6059	0.0224
Point835	0.7493	0.4353	0.6720	0.7985
Point836	0.4995	0.3273	0.9237	0.5391
Point837	0.1564	0.4965	0.6293	0.2592
Point838	0.1680	0.6446	0.6623	0.5096
Point839	0.5732	0.2741	0.6387	0.3262
Point840	0.5812	0.7870	0.2965	0.7231
Point841	0.8673	0.5614	0.5534	0.4278
Point842	0.4138	0.9919	0.6428	0.4460
Point843	0.3958	0.8683	0.0846	0.5210
Point844	0.6283	0.8594	0.0911	0.0366
Point845	0.4653	0.7195	0.6240	0.9229
Point846	0.1689	0.3350	0.4677	0.6056
Point847	0.5532	0.1100	0.7997	0.5588
Point848	0.9590	0.9256	0.2430	0.0364
Point849	0.1535	0.0085	0.8631	0.6808
Point850	0.7657	0.2731	0.1080	0.9184
Point851	0.1131	0.8369	0.0197	0.9979
Point852	0.3301	0.5089	0.9090	0.7261
Point853	0.2397	0.6645	0.9855	0.0691
Point854	0.3992	0.3909	0.5516	0.8782
Point855	0.7746	0.4515	0.3731	0.7631
Point856	0.9409	0.0841	0.7643	0.1488
Point857	0.0531	0.0521	0.9966	0.5590
Point858	0.8777	0.5904	0.5456	0.2740
Point859	0.2989	0.8436	0.8208	0.4776
Point860	0.1291	0.2518	0.7104	0.4913
Point861	0.0417	0.7896	0.0720	0.4675
Point862	0.6208	0.4605	0.1969	0.1848
Point863	0.0830	0.4607	0.9822	0.1461
Point864	0.1847	0.6885	0.7013	0.7681
Point865	0.2892	0.0408	0.7406	0.8948
Point866	0.9570	0.2224	0.7631	0.4308
Point867	0.7417	0.6270	0.4922	0.4425
Point868	0.9563	0.5321	0.6446	0.3997
Point869	0.9390	0.1965	0.6399	0.2382
Point870	0.0212	0.0332	0.2154	0.9205
Point871	0.8087	0.4560	0.2839	0.1066
Point872	0.1768	0.1135	0.5846	0.2524
Point873	0.2648	0.4186	0.3619	0.9109
Point874	0.8025	0.6847	0.4064	0.5877
Point875	0.9228	0.9564	0.9414	0.2045
Point876	0.6844	0.1935	0.6248	0.9564
Point877	0.3742	0.7692	0.1613	0.1438
Point878	0.1442	0.9816	0.9235	0.8571
Point879	0.1098	0.1772	0.5172	0.2546
Point880	0.9636	0.1165	0.2957	0.5678
Point881	0.7858	0.8969	0.5437	0.9997
Point882	0.7449	0.3354	0.9615	0.8320
Point883	0.0256	0.4920	0.4589	0.4749
Point884	0.6829	0.5397	0.3266	0.8917
Point885	0.3662	0.5045	0.0042	0.9799
Point886	0.4644	0.3570	0.7944	0.6438
Point887	0.2723	0.3667	0.5397	0.6547
Point888	0.1545	0.6493	0.0272	0.0320
Point889	0.3663	0.0681	0.4356	0.8493
Point890	0.4816	0.4859	0.6812	0.6568
Point891	0.1516	0.2123	0.9369	0.4049
Point892	0.8920	0.0233	0.7364	0.9847
Point893	0.5443	0.5337	0.9760	0.5628
Point894	0.1078	0.9389	0.2846	0.4670
Point895	0.4676	0.1671	0.8531	0.7908
Point896	0.6922	0.5499	0.0453	0.3421
Point897	0.6154	0.9605	0.3155	0.4178
Point898	0.3059	0.5147	0.9376	0.8890
Point899	0.2439	0.9076	0.3256	0.6007
Point900	0.9160	0.0645	0.7517	0.4215
Point901	0.5134	0.3360	0.7304	0.8151
Point902	0.2148	0.0389	0.3374	0.3706
Point903	0.4665	0.8357	0.1161	0.7550
Point904	0.8945	0.6121	0.7524	0.3886
Point905	0.2065	0.0347	0.3663	0.2551
Point906	0.2314	0.4853	0.5008	0.5271
Point907	0.2173	0.2393	0.8285	0.6097
Point908	0.6368	0.4978	0.3313	0.1887
Point909	0.0517	0.6426	0.5376	0.4487
Point910	0.4499	0.0577	0.0616	0.7368
Point911	0.8105	0.2746	0.6461	0.1573
Point912	0.2641	0.5345	0.5500	0.3540
Point913	0.9288	0.1212	0.0650	0.6724
Point914	0.5100	0.7681	0.2431	0.9892
Point915	0.7957	0.8668	0.3355	0.3802
Point916	0.8466	0.1480	0.6968	0.0026
Point917	0.6407	0.5330	0.9180	0.7456
Point918	0.1544	0.2965	0.0865	0.4265
Point919	0.9404	0.8782	0.4094	0.2595
Point920	0.5690	0.2491	0.0035	0.5962
Point921	0.3198	0.8002	0.6851	0.2594
Point922	0.0454	0.1663	0.7689	0.2714
Point923	0.5563	0.1398	0.5947	0.1937
Point924	0.4000	0.0350	0.0846	0.2724
Point925	0.8266	0.2224	0.6383	0.9363
Point926	0.6443	0.5224	0.0917	0.0804
Point927	0.7813	0.1959	0.9991	0.8311
Point928	0.6919	0.1272	0.8072	0.8181
Point929	0.3812	0.7214	0.4130	0.2487
Point930	0.2001	0.0452	0.4709	0.5163
Point931	0.6814	0.8573	0.6218	0.5697
Point932	0.3860	0.7080	0.5488	0.6002
Point933	0.9141	0.0404	0.5724	0.6761
Point934	0.1526	0.7872	0.0138	0.0796
Point935	0.2854	0.9125	0.1016	0.2281
Point936	0.7492	0.5656	0.0494	0.0211
Point937	0.8758	0.3664	0.5764	0.2289
Point938	0.4975	0.9662	0.5110	0.4911
Point939	0.9161	0.5934	0.8484	0.6428
Point940	0.8189	0.2074	0.3150	0.3141
Point941	0.4925	0.1012	0.9238	0.1187
Point942	0.9160	0.0010	0.4283	0.6669
Point943	0.4309	0.6439	0.9514	0.1937
Point944	0.9796	0.4513	0.2799	0.7450
Point945	0.7071	0.7521	0.4875	0.7039
Point946	0.7190	0.3242	0.2286	0.4767
Point947	0.2345	0.0887	0.5087	0.5134
Point948	0.3497	0.1570	0.1847	0.5384
Point949	0.2931	0.1653	0.3129	0.0878
Point950	0.9066	0.7583	0.6074	0.7281
Point951	0.1789	0.0500	0.2740	0.8831
Point952	0.9021	0.0049	0.8766	0.0920
Point953	0.8802	0.5754	0.3981	0.0013
Point954	0.8946	0.4886	0.4729	0.0664
Point955	0.7116	0.2093	0.7635	0.0700
Point956	0.4960	0.4846	0.4901	0.2979
Point957	0.8792	0.1923	0.2263	0.8457
Point958	0.7074	0.9196	0.7531	0.7335
Point959	0.8868	0.7635	0.2176	0.6093
Point960	0.2441	0.5029	0.2139	0.0363
Point961	0.5455	0.2994	0.0690	0.0274
Point962	0.6889	0.9491	0.3623	0.3750
Point963	0.1029	0.9706	0.0637	0.7850
Point964	0.8924	0.2706	0.1011	0.1575
Point965	0.6682	0.0854	0.3304	0.9608
Point966	0.0327	0.4457	0.9074	0.3392
Point967	0.6785	0.6353	0.7720	0.8131
Point968	0.1379	0.3793	0.1316	0.5193
Point969	0.6242	0.6813	0.4521	0.3706
Point970	0.6808	0.9646	0.9691	0.1577
Point971	0.6312	0.1292	0.2513	0.9824
Point972	0.0593	0.2272	0.9810	0.8968
Point973	0.7851	0.1275	0.1476	0.7712
Point974	0.3934	0.9866	0.0365	0.1494
Point975	0.2723	0.7964	0.1772	0.7545
Point976	0.0879	0.2058	0.2047	0.8290
Point977	0.5152	0.2410	0.9862	0.2518
Point978	0.0389	0.2164	0.4300	0.3400
Point979	0.4800	0.8397	0.8990	0.0790
Point980	0.1925	0.3051	0.7947	0.7208
Point981	0.2489	0.6079	0.5959	0.9472
Point982	0.4063	0.7240	0.7924	0.1377
Point983	0.7655	0.0361	0.8189	0.4273
Point984	0.2067	0.0508	0.3137	0.7654
Point985	0.3854	0.1718	0.0053	0.8227
Point986	0.0901	0.9653	0.9821	0.4566
Point987	0.4940	0.8792	0.3879	0.2976
Point988	0.4713	0.9297	0.0669	0.5043
Point989	0.9901	0.1416	0.8922	0.6511
Point990	0.2480	0.9674	0.4489	0.2295
Point991	0.8755	0.9964	0.1135	0.1969
Point992	0.2207	0.7177	0.0157	0.0905
Point993	0.5401	0.1921	0.7614	0.3123
Point994	0.2837	0.2123	0.4254	0.5013
Point995	0.5868	0.9374	0.2235	0.3528
Point996	0.3866	0.3662	0.3915	0.5725
Point997	0.2012	0.1785	0.3182	0.7939
Point998	0.7537	0.0052	0.5150	0.5442
Point999	0.1392	0.6833	0.8804	0.6593
